#Date,Temperatur,Luftfuktighet
2019-10-13 17:10:45,22.4,72
2019-10-13 18:17:08,22.2,62
2019-10-13 19:10:44,22.9,60
2019-10-13 20:17:08,22.8,60
2019-10-13 21:05:08,22.6,60
2019-10-13 22:07:32,22.8,36
2019-10-13 23:09:56,22.4,20
2019-10-14 00:12:20,22.4,20
2019-10-14 01:14:44,22.2,20
2019-10-14 02:17:08,22.2,20
2019-10-14 03:09:09,22.1,20
2019-10-14 04:11:32,22,20
2019-10-14 05:13:56,21.7,20
2019-10-14 06:05:56,21.4,20
2019-10-14 07:11:32,21.7,29
2019-10-14 08:14:44,21.7,68
2019-10-14 09:10:44,22.2,75
2019-10-14 10:13:08,22.2,75
2019-10-14 11:15:32,22.2,75
2019-10-14 12:07:32,21.8,74
2019-10-14 13:09:56,22.2,75
2019-10-14 14:14:43,22.6,75
2019-10-14 15:07:32,22.6,75
2019-10-14 16:10:43,22.4,73
2019-10-14 17:16:19,22.1,71
2019-10-14 18:07:31,22.3,64
2019-10-14 19:10:43,22.9,60
2019-10-14 20:13:55,22.7,60
2019-10-14 21:10:43,22.7,60
2019-10-14 22:13:55,22.5,20
2019-10-14 23:17:07,22.5,20
2019-10-15 00:17:08,22.6,20
2019-10-15 00:54:43,22.3,20
2019-10-15 01:58:43,22.3,20
2019-10-15 03:13:07,22.4,20
2019-10-15 03:13:07,22.4,20
2019-10-15 03:13:07,22.4,20
2019-10-15 05:46:43,22.3,20
2019-10-15 07:14:43,22.1,24
2019-10-15 08:09:07,22.1,60
2019-10-15 09:13:07,22.4,71
2019-10-15 10:08:19,22.6,71
2019-10-15 11:11:30,22.9,74
2019-10-15 12:13:54,22.7,75
2019-10-15 13:16:18,22.7,75
2019-10-15 14:11:30,22.9,76
2019-10-15 15:13:54,22.7,76
2019-10-15 16:08:18,22.6,75
2019-10-15 17:10:42,22.4,73
2019-10-15 18:02:42,22.3,67
2019-10-15 19:12:18,22.2,60
2019-10-15 20:14:42,22.3,36
2019-10-15 21:04:19,22.1,37
2019-10-15 22:16:18,22.2,37
2019-10-15 23:13:06,21.9,60
2019-10-16 00:13:06,22.2,20
2019-10-16 01:15:30,21.8,20
2019-10-16 02:07:30,21.8,20
2019-10-16 03:09:54,21.8,20
2019-10-16 04:14:42,21.7,20
2019-10-16 05:09:06,21.5,20
2019-10-16 06:07:31,21.9,20
2019-10-16 07:10:42,21.7,27
2019-10-16 08:13:53,21.9,66
2019-10-16 09:14:41,22.2,71
2019-10-16 09:51:29,22.1,73
2019-10-16 11:12:17,22.1,74
2019-10-16 12:12:17,22.1,75
2019-10-16 13:14:42,22.2,75
2019-10-16 14:17:05,21.8,75
2019-10-16 15:09:53,21.6,74
2019-10-16 16:02:41,21.8,74
2019-10-16 17:11:29,21.9,71
2019-10-16 17:55:29,21.8,66
2019-10-16 19:10:41,21.8,60
2019-10-16 20:07:29,22.3,60
2019-10-16 21:10:41,22.6,35
2019-10-16 22:14:41,22.5,36
2019-10-16 23:02:42,22.4,20
2019-10-16 23:52:17,22.1,20
2019-10-17 01:08:17,22.1,20
2019-10-17 02:16:17,21.9,20
2019-10-17 03:15:29,21.9,20
2019-10-17 04:10:40,21.7,20
2019-10-17 05:17:04,21.8,20
2019-10-17 06:10:40,21.7,20
2019-10-17 07:09:52,21.8,27
2019-10-17 08:12:16,21.8,68
2019-10-17 09:17:04,22.1,71
2019-10-17 10:12:17,22.5,76
2019-10-17 11:08:16,22.6,75
2019-10-17 12:12:16,22.2,75
2019-10-17 13:14:40,21.8,75
2019-10-17 14:11:28,21.9,74
2019-10-17 15:14:40,22,73
2019-10-17 16:07:28,22.2,73
2019-10-17 17:09:52,22.3,69
2019-10-17 18:15:28,22.6,62
2019-10-17 19:07:28,22.7,60
2019-10-17 20:09:52,22.4,60
2019-10-17 21:12:16,22.4,60
2019-10-17 21:53:52,22.6,35
2019-10-17 23:14:40,22.1,20
2019-10-18 00:09:03,22.2,20
2019-10-18 01:15:27,21.9,20
2019-10-18 02:08:15,22.2,20
2019-10-18 03:12:15,21.9,20
2019-10-18 04:15:27,22.1,20
2019-10-18 05:08:16,21.9,20
2019-10-18 06:10:40,22.1,20
2019-10-18 07:13:03,22.3,33
2019-10-18 08:15:27,22.4,71
2019-10-18 09:07:27,22.5,71
2019-10-18 10:09:51,22.3,74
2019-10-18 11:12:15,22.2,75
2019-10-18 12:06:39,22.3,74
2019-10-18 12:49:03,22.6,74
2019-10-18 14:11:27,22.3,72
2019-10-18 15:12:17,22.7,75
2019-10-18 16:17:03,22.8,75
2019-10-18 17:10:39,22.8,73
2019-10-18 17:59:27,22.4,63
2019-10-18 17:59:27,22.4,63
2019-10-18 20:14:39,22.2,36
2019-10-18 21:14:38,22.4,61
2019-10-18 22:07:26,22.8,60
2019-10-18 23:14:38,22.6,20
2019-10-19 00:04:14,22.1,20
2019-10-19 00:44:14,22,20
2019-10-19 01:26:38,22.1,20
2019-10-19 03:13:50,21.8,20
2019-10-19 03:13:50,21.8,20
2019-10-19 03:13:50,21.8,20
2019-10-19 03:13:50,21.8,20
2019-10-19 07:17:04,21.4,25
2019-10-19 07:17:04,21.4,25
2019-10-19 07:17:04,21.4,25
2019-10-19 10:00:14,22,76
2019-10-19 11:13:02,22.6,76
2019-10-19 12:16:14,22.6,75
2019-10-19 13:08:14,22.8,75
2019-10-19 14:05:50,22.4,75
2019-10-19 15:12:14,22.3,75
2019-10-19 16:15:26,22.1,74
2019-10-19 17:07:25,22,73
2019-10-19 18:13:01,22.1,61
2019-10-19 19:09:01,22.2,60
2019-10-19 20:12:13,22.3,60
2019-10-19 21:15:25,22.4,60
2019-10-19 22:08:13,22.3,36
2019-10-19 23:11:25,22.6,36
2019-10-20 00:05:01,22.2,20
2019-10-20 01:07:25,22.3,20
2019-10-20 02:13:01,21.8,20
2019-10-20 03:09:49,22.1,20
2019-10-20 03:51:25,21.7,20
2019-10-20 03:51:25,21.7,20
2019-10-20 03:51:25,21.7,20
2019-10-20 06:45:01,21.9,20
2019-10-20 06:45:01,21.9,20
2019-10-20 08:58:37,22.2,72
2019-10-20 10:16:13,22.4,72
2019-10-20 11:16:13,22.3,75
2019-10-20 12:13:01,22.4,75
2019-10-20 13:11:25,22.3,76
2019-10-20 14:09:00,22.1,75
2019-10-20 15:01:48,22,75
2019-10-20 16:09:48,22.1,75
2019-10-20 16:24:12,21.9,74
2019-10-20 18:08:12,22,63
2019-10-20 19:10:36,22.1,37
2019-10-20 20:13:48,22.2,60
2019-10-20 21:08:12,22.8,60
2019-10-20 22:11:24,22.9,36
2019-10-20 23:13:48,22.7,20
2019-10-21 00:16:12,22.5,20
2019-10-21 01:08:12,22.6,20
2019-10-21 02:15:24,22.1,20
2019-10-21 03:11:24,22.2,20
2019-10-21 04:16:12,22.3,20
2019-10-21 05:14:36,22.1,20
2019-10-21 06:06:36,22.1,20
2019-10-21 07:06:36,21.9,20
2019-10-21 08:03:24,22.1,62
2019-10-21 09:17:48,22.4,72
2019-10-21 10:12:59,22.8,75
2019-10-21 11:16:59,22.9,74
2019-10-21 12:08:59,22.6,75
2019-10-21 13:11:23,22.7,75
2019-10-21 14:13:47,22.7,75
2019-10-21 15:10:35,22.5,75
2019-10-21 16:15:23,22.3,72
2019-10-21 17:08:11,22.6,71
2019-10-21 18:08:11,22.7,52
2019-10-21 19:14:35,22.6,60
2019-10-21 20:08:11,22.7,60
2019-10-21 21:12:11,22.8,60
2019-10-21 22:16:59,22.9,20
2019-10-21 23:16:11,22.7,20
2019-10-22 00:12:11,22.3,20
2019-10-22 01:09:47,22.5,20
2019-10-22 02:15:23,22.2,20
2019-10-22 03:08:11,22.1,20
2019-10-22 04:11:23,22.3,20
2019-10-22 05:15:23,22.1,20
2019-10-22 06:08:11,22.1,20
2019-10-22 07:11:22,22.2,22
2019-10-22 08:13:46,22.4,67
2019-10-22 09:15:22,22.7,73
2019-10-22 10:12:10,22.9,75
2019-10-22 11:14:34,22.8,74
2019-10-22 12:07:22,22.5,75
2019-10-22 13:09:46,22.9,75
2019-10-22 14:12:10,22.5,75
2019-10-22 15:14:34,22.4,75
2019-10-22 16:16:58,22.4,73
2019-10-22 17:08:58,22.1,71
2019-10-22 18:11:22,21.9,47
2019-10-22 19:13:46,21.8,36
2019-10-22 20:16:10,21.8,36
2019-10-22 21:08:10,21.8,37
2019-10-22 22:10:34,21.7,37
2019-10-22 23:12:58,21.8,36
2019-10-23 00:15:22,21.7,20
2019-10-23 01:17:46,21.5,20
2019-10-23 01:17:46,21.5,20
2019-10-23 02:46:34,21.2,20
2019-10-23 02:46:34,21.2,20
2019-10-23 02:46:34,21.2,20
2019-10-23 06:02:33,21.3,20
2019-10-23 06:02:33,21.3,20
2019-10-23 08:16:09,21.1,66
2019-10-23 09:11:21,21.6,73
2019-10-23 10:10:33,21.8,74
2019-10-23 11:13:45,22.2,74
2019-10-23 12:16:09,21.9,75
2019-10-23 13:14:33,21.9,75
2019-10-23 14:16:57,21.9,76
2019-10-23 15:08:57,21.7,75
2019-10-23 16:11:21,21.6,74
2019-10-23 17:14:33,21.7,73
2019-10-23 18:14:33,21.3,46
2019-10-23 19:12:57,21.9,60
2019-10-23 20:17:45,22.1,37
2019-10-23 21:09:45,22.3,36
2019-10-23 22:16:09,22.2,36
2019-10-23 23:07:21,22,20
2019-10-24 00:16:08,21.8,20
2019-10-24 00:16:08,21.8,20
2019-10-24 00:16:08,21.8,20
2019-10-24 00:16:08,21.8,20
2019-10-24 00:16:08,21.8,20
2019-10-24 04:22:32,21.7,20
2019-10-24 05:39:20,21.8,20
2019-10-24 05:39:20,21.8,20
2019-10-24 05:39:20,21.8,20
2019-10-24 09:08:56,21.9,75
2019-10-24 10:12:56,22.3,75
2019-10-24 11:16:56,22.3,76
2019-10-24 12:00:08,22.2,76
2019-10-24 13:14:32,21.9,76
2019-10-24 14:08:08,22.1,75
2019-10-24 15:11:20,22.2,75
2019-10-24 16:08:08,22.1,74
2019-10-24 17:11:20,21.9,69
2019-10-24 18:16:08,21.7,38
2019-10-24 19:08:56,21.9,60
2019-10-24 20:11:19,22.2,60
2019-10-24 21:14:31,22.4,37
2019-10-24 22:16:56,22.2,37
2019-10-24 23:11:19,22.3,20
2019-10-25 00:08:07,22,20
2019-10-25 01:10:31,21.9,20
2019-10-25 01:37:43,22.1,20
2019-10-25 01:37:43,22.1,20
2019-10-25 04:15:19,21.8,20
2019-10-25 04:15:19,21.8,20
2019-10-25 06:08:55,21.5,20
2019-10-25 06:08:55,21.5,20
2019-10-25 08:01:43,21.4,51
2019-10-25 09:10:31,21.4,73
2019-10-25 10:09:43,21.7,75
2019-10-25 10:51:19,21.9,75
2019-10-25 10:51:19,21.9,75
2019-10-25 13:01:43,22.1,75
2019-10-25 14:02:31,21.8,75
2019-10-25 15:12:07,22.1,75
2019-10-25 16:13:43,21.8,74
2019-10-25 17:13:43,21.7,70
2019-10-25 18:17:43,21.7,39
2019-10-25 19:08:06,21.7,36
2019-10-25 19:42:30,21.8,36
2019-10-25 20:37:42,22.1,36
2019-10-25 21:56:06,21.8,36
2019-10-25 21:56:06,21.8,36
2019-10-25 21:56:06,21.8,36
2019-10-25 21:56:06,21.8,36
2019-10-25 21:56:06,21.8,36
2019-10-26 03:04:54,21.8,20
2019-10-26 04:02:30,21.8,20
2019-10-26 04:58:30,21.3,20
2019-10-26 06:11:18,21.4,20
2019-10-26 07:14:30,21.1,20
2019-10-26 08:17:42,21.2,60
2019-10-26 09:12:06,21.2,70
2019-10-26 10:13:42,21.4,71
2019-10-26 11:16:06,21.5,74
2019-10-26 12:15:18,22.1,75
2019-10-26 13:11:18,22.2,75
2019-10-26 14:14:29,22.6,74
2019-10-26 15:09:42,23.2,73
2019-10-26 16:14:29,22.8,71
2019-10-26 17:15:17,22.7,67
2019-10-26 18:12:53,23.2,59
2019-10-26 19:15:17,22.9,60
2019-10-26 20:15:17,23.1,59
2019-10-26 21:07:17,23,60
2019-10-26 22:14:29,23.1,59
2019-10-26 23:12:05,23.2,60
2019-10-27 00:16:53,22.8,20
2019-10-27 01:11:17,22.7,20
2019-10-27 02:15:17,22.3,20
2019-10-27 03:10:29,22.3,20
2019-10-27 04:12:53,22.3,20
2019-10-27 05:16:05,22.2,20
2019-10-27 06:08:05,22.2,20
2019-10-27 07:13:41,21.9,68
2019-10-27 08:11:17,22.1,75
2019-10-27 09:08:52,22.7,75
2019-10-27 10:14:29,23.2,74
2019-10-27 10:56:52,23,75
2019-10-27 10:56:52,23,75
2019-10-27 12:36:05,22.9,74
2019-10-27 14:16:52,23.2,74
2019-10-27 15:08:53,23.1,72
2019-10-27 16:12:52,23.4,68
2019-10-27 17:11:16,23.1,59
2019-10-27 18:16:52,23.2,59
